Dönem,Start Date,Start Time,End Time,Subject,Description,Location,,,,,,,,,,,,,,,,,,,
Time Table 1,9 Mart 2026 Pazartesi,10:00,12:00,FREE TIME (Time Table 2 Examination),,,,,,,,,,,,,,,,,,,,,
Time Table 1,9 Mart 2026 Pazartesi,12:30,13:30,ÖĞLE ARASI,,,,,,,,,,,,,,,,,,,,,
Time Table 1,9 Mart 2026 Pazartesi,13:30,16:20,Anatomy Laboratory 3/21 (Türkçe Tıp ile ortak ders),MOVEMENT / ANATOMİ AD.,,,,,,,,,,,,,,,,,,,,
Time Table 1,10 Mart 2026 Salı,08:30,09:10,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,10 Mart 2026 Salı,09:20,10:00,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,10 Mart 2026 Salı,10:30,12:20,LABORATORY SKILLS (Practical Exam Suturing Techniques) İ2-(MEDICAL BIOLOGY 2) İ1 ,MEDICAL SKILLS LABORATORY,,,,,,,,,,,,,,,,,,,,
Time Table 1,10 Mart 2026 Salı,12:30,13:30,ÖĞLE ARASI,,,,,,,,,,,,,,,,,,,,,
Time Table 1,10 Mart 2026 Salı,13:30,14:10,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,10 Mart 2026 Salı,14:20,15:00,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,10 Mart 2026 Salı,15:10,15:50,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,11 Mart 2026 Çarşamba,08:30,10:20,LABORATORY SKILLS  (HISTOLOGY AND EMBRYOLOGY 1) İ2,TISSUE,,,,,,,,,,,,,,,,,,,,
Time Table 1,11 Mart 2026 Çarşamba,11:00,11:40,"3-Protective, lining and secretory epithelia / Prof.Dr. Sibel KÖKTÜRK (Doç. Dr. Elif KERVANCIOĞLU DEMİRCİ)",TISSUE / HİSTOLOJİ VE EMBİRİYOLOJİ AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,11 Mart 2026 Çarşamba,11:50,12:30,4-Sensory epithelium / Prof.Dr. Sibel KÖKTÜRK (Doç. Dr. Elif KERVANCIOĞLU DEMİRCİ),TISSUE / HİSTOLOJİ VE EMBİRİYOLOJİ AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,11 Mart 2026 Çarşamba,12:30,13:30,ÖĞLE ARASI,,,,,,,,,,,,,,,,,,,,,
Time Table 1,11 Mart 2026 Çarşamba,13:30,14:10,Elective Courses - 3,,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI SEÇMELİ DERS AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,11 Mart 2026 Çarşamba,14:20,15:00,Elective Courses - 3,,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI SEÇMELİ DERS AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,11 Mart 2026 Çarşamba,15:10,15:50,Elective Courses - 3,,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI SEÇMELİ DERS AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,12 Mart 2026 Perşembe,08:30,10:20,LABORATORY SKILLS (HISTOLOGY AND EMBRYOLOGY 2) İ1 - (MEDICAL BIOLOGY 3) İ2,TISSUE,,,,,,,,,,,,,,,,,,,,
Time Table 1,12 Mart 2026 Perşembe,11:00,11:40,5-Mesenchyme and adult connective tissues / Doç. Dr. Tuğba KOTİL (Prof. Dr. Sibel KÖKTÜRK),TISSUE / HİSTOLOJİ VE EMBİRİYOLOJİ AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,12 Mart 2026 Perşembe,11:50,12:30,6-Extracellular matrix of connective tissue / Doç. Dr. Tuğba KOTİL (Prof. Dr. Sibel KÖKTÜRK),TISSUE / HİSTOLOJİ VE EMBİRİYOLOJİ AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,12 Mart 2026 Perşembe,12:30,13:30,ÖĞLE ARASI,,,,,,,,,,,,,,,,,,,,,
Time Table 1,12 Mart 2026 Perşembe,13:30,15:20,LABORATORY SKILLS (HISTOLOGY AND EMBRYOLOGY 2) İ2 (Practical Exam Suturing Techniques) İ1,TISSUE/MEDICAL SKILLS LABORATORY,,,,,,,,,,,,,,,,,,,,
Time Table 1,12 Mart 2026 Perşembe,15:30,16:10,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,13 Mart 2026 Cuma,08:30,10:20,LABORATORY SKILLS (BIOPHYSICS 2) İ1,,,,,,,,,,,,,,,,,,,,,
Time Table 1,13 Mart 2026 Cuma,10:30,11:10,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,13 Mart 2026 Cuma,11:20,12:00,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,13 Mart 2026 Cuma,12:30,13:30,ÖĞLE ARASI,,,,,,,,,,,,,,,,,,,,,
Time Table 1,13 Mart 2026 Cuma,14:00,16:50,Anatomy Laboratory 4/21 (Türkçe Tıp ile ortak ders),MOVEMENT / ANATOMİ AD.,,,,,,,,,,,,,,,,,,,,
Time Table 1,16 Mart 2026 Pazartesi,08:30,10:20,LABORATORY SKILLS (MEDICAL BIOLOGY 3) İ1 ,TISSUE,,,,,,,,,,,,,,,,,,,,
Time Table 1,16 Mart 2026 Pazartesi,11:00,11:40,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,16 Mart 2026 Pazartesi,11:50,12:30,10- Joints general information / Doç.Dr. Özcan GAYRETLİ (Dr. Öğr.Üyesi Osman COŞKUN) ,MOVEMENT / ANATOMİ AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,16 Mart 2026 Pazartesi,12:30,13:30,ÖĞLE ARASI,,,,,,,,,,,,,,,,,,,,,
Time Table 1,16 Mart 2026 Pazartesi,13:30,16:20,Anatomy Laboratory 5/21 (Türkçe Tıp ile ortak ders),MOVEMENT / ANATOMİ AD.,,,,,,,,,,,,,,,,,,,,
Time Table 1,17 Mart 2026 Salı,08:30,09:10,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,17 Mart 2026 Salı,09:20,10:00,5-Medicine in central Asian Turks and Seljuks / Prof. Dr. İlhan İLKILIÇ (Prof. Dr. Fatma Arın NAMAL),MEDICAL SKILLS LABORATORY / TIP TARİHİ VE ETİK AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,17 Mart 2026 Salı,10:10,10:50,6-Renaissance and Medicine / Prof. Dr. İlhan İLKILIÇ (Prof. Dr. Fatma Arın NAMAL),MEDICAL SKILLS LABORATORY / TIP TARİHİ VE ETİK AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,17 Mart 2026 Salı,11:00,11:40,COMMUNICATION SKILLS 2 Movie 3 / Dr. Öğr. Üyesi Irmak POLAT  (Doç. Dr. Dilek ANUK),MEDICAL SKILLS LABORATORY / RUH SAĞLIĞI VE HASTALIKLARI AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,17 Mart 2026 Salı,11:50,12:30,COMMUNICATION SKILLS 2 Discussion 3 / Dr. Öğr. Üyesi Irmak POLAT  (Doç. Dr. Dilek ANUK),MEDICAL SKILLS LABORATORY / RUH SAĞLIĞI VE HASTALIKLARI AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,17 Mart 2026 Salı,12:30,13:30,ÖĞLE ARASI,,,,,,,,,,,,,,,,,,,,,
Time Table 1,17 Mart 2026 Salı,13:30,15:20,LABORATORY SKILLS (HISTOLOGY AND EMBRYOLOGY 3) İ1 -(BIOPHYSICS 2) İ2,TISSUE,,,,,,,,,,,,,,,,,,,,
Time Table 1,17 Mart 2026 Salı,15:30,16:10,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,18 Mart 2026 Çarşamba,08:30,09:10,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,18 Mart 2026 Çarşamba,09:20,10:00,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,18 Mart 2026 Çarşamba,10:10,10:50,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,18 Mart 2026 Çarşamba,11:00,11:40,6-Medical imaging / Doç.Dr. Leyla TÜRKER ŞENER (Doç.Dr. Bilgi ÖZERMAN EDİS),TISSUE / BİYOFİZİK AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,Time Table 1,18 Mart 2026 Çarşamba,Time Table 1,18 Mart 2026 Çarşamba,Time Table 1,18 Mart 2026 Çarşamba,Time Table 1,18 Mart 2026 Çarşamba,Time Table 1,18 Mart 2026 Çarşamba,Time Table 1,18 Mart 2026 Çarşamba,Time Table 1,18 Mart 2026 Çarşamba,Time Table 1,18 Mart 2026 Çarşamba,Time Table 1,18 Mart 2026 Çarşamba
Time Table 1,18 Mart 2026 Çarşamba,11:50,12:30,9- Facial bones  / Doç.Dr. Özcan GAYRETLİ (Dr. Öğr.Üyesi Osman COŞKUN) ,MOVEMENT / ANATOMİ AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,18 Mart 2026 Çarşamba,12:30,13:30,ÖĞLE ARASI,,,,,,,,,,,,,,,,,,,,,
Time Table 1,18 Mart 2026 Çarşamba,13:30,14:10,Elective Courses - 4,,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI SEÇMELİ DERS AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,18 Mart 2026 Çarşamba,14:20,15:00,Elective Courses - 4,,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI SEÇMELİ DERS AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,18 Mart 2026 Çarşamba,15:10,15:50,Elective Courses - 4,,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI SEÇMELİ DERS AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
19 Mart 2026 Perşembe,19 Mart 2026 Perşembe,08:30,09:10,FREE TIME,,,,,,,,,,,,,,,,,,,,,
19 Mart 2026 Perşembe,19 Mart 2026 Perşembe,09:20,10:00,FREE TIME,,,,,,,,,,,,,,,,,,,,,
19 Mart 2026 Perşembe,19 Mart 2026 Perşembe,10:10,10:50,FREE TIME,,,,,,,,,,,,,,,,,,,,,
19 Mart 2026 Perşembe,19 Mart 2026 Perşembe,11:00,11:40,FREE TIME,,,,,,,,,,,,,,,,,,,,,
19 Mart 2026 Perşembe,19 Mart 2026 Perşembe,11:50,12:30,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,19 Mart 2026 Perşembe,,,RAMAZAN BAYRAMI AREFESİ,,,,,,,,,,,,,,,,,,,,,
Time Table 1,20 Mart 2026 Cuma,,,RAMAZAN BAYRAMI ,,,,,,,,,,,,,,,,,,,,,
Time Table 1,23 Mart 2026 Pazartesi,08:30,09:10,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,23 Mart 2026 Pazartesi,09:20,10:00,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,23 Mart 2026 Pazartesi,10:10,10:50,7-Cybernetics and Information Theory / Doç.Dr. Başak GÜNÇER (Prof.Dr. Leman YALÇINTEPE GÜNEŞTUTAR),TISSUE / BİYOFİZİK AD.,,,,,,,,,,,,,,,,,,,,
Time Table 1,23 Mart 2026 Pazartesi,11:00,11:40,11- Joints of lower extremities I / Dr. Öğr.Üyesi Osman COŞKUN Doç.Dr. Özcan GAYRETLİ),MOVEMENT / ANATOMİ AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,23 Mart 2026 Pazartesi,11:50,12:30,12- Joints of lower extremities II / Dr. Öğr.Üyesi Osman COŞKUN (Doç.Dr. Özcan GAYRETLİ),MOVEMENT / ANATOMİ AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,23 Mart 2026 Pazartesi,12:30,13:30,ÖĞLE ARASI,,,,,,,,,,,,,,,,,,,,,
Time Table 1,23 Mart 2026 Pazartesi,13:30,16.20,Anatomy Laboratory 6/21 (Türkçe Tıp ile ortak ders),MOVEMENT / ANATOMİ AD.,,,,,,,,,,,,,,,,,,,,
Time Table 1,24 Mart 2026 Salı,08:30,09:10,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,24 Mart 2026 Salı,09:20,10:00,1-Introduction to Physiology and homeostasis / Prof.Dr. Tamer DEMİRALP (Prof.Dr. Müge Devrim ÜÇOK),TISSUE / FİZYOLOJİ AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,24 Mart 2026 Salı,10:10,10:50,2-Control systems of the body / Prof.Dr. Tamer DEMİRALP (Prof.Dr. Müge Devrim ÜÇOK),TISSUE / FİZYOLOJİ AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,24 Mart 2026 Salı,11:00,11:40,7-Medicine in the Ottomans 1 (from the found ation to the 19th century) /Prof. Dr. İlhan İLKILIÇ (Prof. Dr. Fatma Arın NAMAL),MEDICAL SKILLS LABORATORY / TIP TARİHİ VE ETİK AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,24 Mart 2026 Salı,11:50,12:30,8-Medicine in the West in the 18th and 19th centuries / Prof. Dr. İlhan İLKILIÇ (Prof. Dr. Fatma Arın NAMAL),MEDICAL SKILLS LABORATORY / TIP TARİHİ VE ETİK AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,24 Mart 2026 Salı,12:30,13:30,ÖĞLE ARASI,,,,,,,,,,,,,,,,,,,,,
Time Table 1,24 Mart 2026 Salı,13:30,14:10,COMMUNICATION SKILLS 2 Movie 4 / Doç.Dr. Dilek ANUK (Dr.Öğr.Üyesi Irmak POLAT),MEDICAL SKILLS LABORATORY / RUH SAĞLIĞI VE HASTALIKLARI AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,24 Mart 2026 Salı,14:20,15:00,COMMUNICATION SKILLS 2 Discussion 4 / Doç.Dr. Dilek ANUK (Dr.Öğr.Üyesi Irmak POLAT),MEDICAL SKILLS LABORATORY / RUH SAĞLIĞI VE HASTALIKLARI AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,24 Mart 2026 Salı,15:10,15:50,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,25 Mart 2026 Çarşamba,08:30,10:20,LABORATORY SKILLS  (BIOPHYSICS 3) İ2 ,TISSUE,,,,,,,,,,,,,,,,,,,,
Time Table 1,25 Mart 2026 Çarşamba,11:00,11:40,7-Cells of connective tissue / Doç. Dr. Tuğba KOTİL (Prof. Dr. Sibel KÖKTÜRK),TISSUE / HİSTOLOJİ VE EMBİRİYOLOJİ AD.,İNGİLİZCE TIP BİNASI HALL 1,,,,,,,,,,,,,,,,,,,
Time Table 1,25 Mart 2026 Çarşamba,11:50,12:30,8-Conrol Theory in Biologycal System / Doç.Dr. Başak GÜNÇER (Prof.Dr. Leman YALÇINTEPE GÜNEŞTUTAR),TISSUE / BİYOFİZİK AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,25 Mart 2026 Çarşamba,12:30,13:30,ÖĞLE ARASI,,,,,,,,,,,,,,,,,,,,,
Time Table 1,25 Mart 2026 Çarşamba,13:30,14:10,Elective Courses - 5,,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI SEÇMELİ DERS AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,25 Mart 2026 Çarşamba,14:20,15:00,Elective Courses - 5,,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI SEÇMELİ DERS AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,25 Mart 2026 Çarşamba,15:10,15:50,Elective Courses - 5,,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI SEÇMELİ DERS AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,26 Mart 2026 Perşembe,08:30,09:10,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,26 Mart 2026 Perşembe,09:20,10:00,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,26 Mart 2026 Perşembe,10:10,10:50,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,26 Mart 2026 Perşembe,11:00,11:40,9-Medicine in the Ottomans 2 (19th century and onwards) / Prof. Dr. İlhan İLKILIÇ (Prof. Dr. Fatma Arın NAMAL),MEDICAL SKILLS LABORATORY / TIP TARİHİ VE ETİK AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,26 Mart 2026 Perşembe,11:50,12:30,10-Medicine in the west in the 20th century / Prof. Dr. İlhan İLKILIÇ (Prof. Dr. Fatma Arın NAMAL),MEDICAL SKILLS LABORATORY / TIP TARİHİ VE ETİK AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,26 Mart 2026 Perşembe,12:30,13:30,ÖĞLE ARASI,,,,,,,,,,,,,,,,,,,,,
Time Table 1,26 Mart 2026 Perşembe,13:30,14:10,8-Blood tissue / Dr.Öğr.Üyesi Tuğba EKİZ YILMAZ (Prof.Dr. Sibel KÖKTÜRK),TISSUE / HİSTOLOJİ VE EMBİRİYOLOJİ AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,26 Mart 2026 Perşembe,14:20,15:00,9-Types of muscle tissue - Skletal muscle / Dr.Öğr.Üyesi Tuğba EKİZ YILMAZ (Prof.Dr. Sibel KÖKTÜRK),TISSUE / HİSTOLOJİ VE EMBİRİYOLOJİ AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,26 Mart 2026 Perşembe,15:10,15:50,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,27 Mart 2026 Cuma,08:30,10:20,LABORATORY SKILLS (BIOPHYSICS 3) İ1  (HISTOLOGY AND EMBRYOLOGY 3) İ2 ,TISSUE,,,,,,,,,,,,,,,,,,,,
Time Table 1,27 Mart 2026 Cuma,11:00,11:40,13-Joints of lower extremities III / Dr. Öğr.Üyesi Osman COŞKUN  (Doç.Dr. Özcan GAYRETLİ),MOVEMENT / ANATOMİ AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,27 Mart 2026 Cuma,11:50,12:30,14- Trunk joints / Dr. Öğr.Üyesi Osman COŞKUN (Doç.Dr. Özcan GAYRETLİ),MOVEMENT / ANATOMİ AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,27 Mart 2026 Cuma,12:30,14:00,ÖĞLE ARASI,,,,,,,,,,,,,,,,,,,,,
Time Table 1,27 Mart 2026 Cuma,14:00,16:50,Anatomy Laboratory 7/21 (Türkçe Tıp ile ortak ders),MOVEMENT / ANATOMİ AD.,,,,,,,,,,,,,,,,,,,,
Time Table 1,30 Mart 2026 Pazartesi,08:30,09:10,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,30 Mart 2026 Pazartesi,09:20,10:00,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,30 Mart 2026 Pazartesi,10:10,10:50,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,30 Mart 2026 Pazartesi,11:00,11:40,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,30 Mart 2026 Pazartesi,11:50,12:30,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,30 Mart 2026 Pazartesi,11:50,12:30,ÖĞLE ARASI,,,,,,,,,,,,,,,,,,,,,
Time Table 1,30 Mart 2026 Pazartesi,13:30,16:20,Anatomy Laboratory 8/21 (Türkçe Tıp ile ortak ders),MOVEMENT / ANATOMİ AD.,,,,,,,,,,,,,,,,,,,,
Time Table 1,31 Mart 2026 Salı,08:30,10:20,LABORATORY SKILLS (BIOPHYSICS 4) İ2 ,TISSUE,,,,,,,,,,,,,,,,,,,,
Time Table 1,31 Mart 2026 Salı,11:00,11:40,12-Developmental features and cellular composition of nerve tissue / Doç.Dr. Tuğba KOTİL (Prof.Dr. Sibel KÖKTÜRK),TISSUE / HİSTOLOJİ VE EMBİRİYOLOJİ AD.,,,,,,,,,,,,,,,,,,,,
Time Table 1,31 Mart 2026 Salı,11:50,12:30,13-Morphologic classification of neurons /  Doç. Dr. Tuğba KOTİL(Prof.Dr. Sibel KÖKTÜRK),TISSUE / HİSTOLOJİ VE EMBİRİYOLOJİ AD.,,,,,,,,,,,,,,,,,,,,
Time Table 1,31 Mart 2026 Salı,12:30,13:30,ÖĞLE ARASI,,,,,,,,,,,,,,,,,,,,,
Time Table 1,31 Mart 2026 Salı,13:30,14:10,18- Functional anatomy of head - neck - and trunk / Prof. Dr. Ayşin KALE  (Doç.Dr. Özcan GAYRETLİ),MOVEMENT / ANATOMİ AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,31 Mart 2026 Salı,14:20,15:00,19- Functional anatomy of upper and lower extremities / Prof. Dr. Ayşin KALE  (Doç.Dr. Özcan GAYRETLİ),MOVEMENT / ANATOMİ AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,31 Mart 2026 Salı,15:10,15:50,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,1 Nisan 2026 Çarşamba,08:30,09:10,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,1 Nisan 2026 Çarşamba,09:20,10:00,10-Cardiac muscle / Dr.Öğr.Üyesi Tuğba EKİZ YILMAZ (Prof.Dr. Sibel KÖKTÜRK),TISSUE / HİSTOLOJİ VE EMBİRİYOLOJİ AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,1 Nisan 2026 Çarşamba,10:10,10:50,11-Smooth muscle / Dr.Öğr.Üyesi Tuğba EKİZ YILMAZ (Prof.Dr. Sibel KÖKTÜRK),TISSUE / HİSTOLOJİ VE EMBİRİYOLOJİ AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,1 Nisan 2026 Çarşamba,11:00,11:40,15-Joints of upper extremities I /Doç.Dr. Özcan GAYRETLİ (Dr. Öğr.Üyesi Osman COŞKUN),MOVEMENT / ANATOMİ AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,1 Nisan 2026 Çarşamba,11:50,12:30,16-Joints of upper extremities II / Doç.Dr. Özcan GAYRETLİ (Dr. Öğr.Üyesi Osman COŞKUN),MOVEMENT / ANATOMİ AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,1 Nisan 2026 Çarşamba,12:30,13:30,ÖĞLE ARASI,,,,,,,,,,,,,,,,,,,,,
Time Table 1,1 Nisan 2026 Çarşamba,13:30,14:10,Elective Courses - 6,,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI SEÇMELİ DERS AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,1 Nisan 2026 Çarşamba,14:20,15:00,Elective Courses - 6,,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI SEÇMELİ DERS AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,1 Nisan 2026 Çarşamba,15:10,15:50,Elective Courses - 6,,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI SEÇMELİ DERS AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,2 Nisan 2026 Perşembe,08:30,09:10,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,2 Nisan 2026 Perşembe,09:20,10:00,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,2 Nisan 2026 Perşembe,10:10,10:50,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,2 Nisan 2026 Perşembe,11:00,11:40,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,2 Nisan 2026 Perşembe,11:50,12:30,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,2 Nisan 2026 Perşembe,13:30,15:20,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,2 Nisan 2026 Perşembe,14:20,15:00,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,2 Nisan 2026 Perşembe,15:10,15:50,FREE TIME,,,,,,,,,,,,,,,,,,,,,
